magnitude	phi	phi_sigma	hist
-24.541666666666664	-5.991801398732429	0.0	0.0
-23.625	-5.991801398732429	0.0	0.0
-22.708333333333336	-5.991801398732429	0.0	0.0
-21.791666666666664	-5.991801398732429	0.0	0.0
-20.875	-5.991801398732429	0.0	0.0
-19.958333333333336	-4.374639753013856	2.984319036015952e-05	2.0
-19.041666666666668	-3.9766997443418184	4.718622709204239e-05	5.0
-18.125	-3.3969161477250083	9.198289027471806e-05	19.0
-17.208333333333336	-3.0628858919581017	0.00013512079123099714	41.0
-16.291666666666668	-2.7891790235053553	0.00018517212646237998	77.0
-15.375	-2.6713483748951945	0.0002120757141897022	101.0
-14.458333333333334	-2.585764637238439	0.0002340360755709943	123.0
